timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label,hour,dayofweek,month
,192.168.191.200,192.168.218.236,user_333,2,2,30555,80,154,-1.0417004038517546,0.4562257342030572,502,,2026-06-11 06:59:12,1,0.0736994695818717,-0.5374001075432793,1,0,0.7248565165252221,0,0,0,2,1,47.23,0,,,
,172.18.9.115,172.27.229.182,user_585,0,2,54408,443,1373,-1.1539534107272842,-0.15775026974218748,4564,,,1,-0.9675724709699153,0.031963048201104675,10,0,0.32634888594629125,2,0,0,2,0,49.97,0,,,
,192.168.232.5,172.21.8.143,user_176,3,3,62654,80,446,0.6022107225780028,1.1211785535456837,3370,,,1,-0.9675724709699153,0.25671166231072995,0,0,-0.37578360602611055,2,0,0,0,0,48.15,0,,,
,172.17.137.45,192.168.78.160,user_227,2,3,12379,3389,1288,-1.0200552744116158,0.34103965275509407,3860,,,1,-0.9675724709699153,-0.5823498303652044,19,0,0.4781613166430268,0,1,0,1,1,59.93,0,,,
,10.83.253.5,192.168.71.45,user_52,2,4,34211,445,1437,-0.09918829765015401,0.8892550460493382,3659,,,1,-0.9675724709699153,-0.0879028793240288,9,0,-0.3947601598632025,1,0,0,0,0,57.65,0,,,
2026-06-11 06:32:36,172.29.241.110,192.168.71.61,user_218,5,2,30483,3389,754,-0.7464436332842871,-1.2265547384625828,4482,2026-06-11 06:32:36,2026-06-11 21:14:36,1,0.5943354398577652,-0.5374001075432793,15,0,-0.24294772916646698,2,0,0,2,0,49.0,0,6.0,3.0,6.0
2026-06-11 05:12:18,10.248.185.201,192.168.76.66,user_346,5,0,14441,445,974,0.5845022986437742,-0.9549255114521609,2800,2026-06-11 05:12:18,,1,-0.7072544858319685,-0.6123163122464877,18,1,-0.8691740057905011,1,0,0,0,1,20.97,0,5.0,3.0,6.0
,172.22.32.52,172.26.64.74,user_515,2,3,12977,445,1395,-0.7584157700188211,0.9206735396073452,1468,,2026-06-11 20:21:36,1,-0.9675724709699153,-0.04295315650210374,9,0,0.5161144243172107,2,0,1,1,0,54.33,0,,,
,192.168.70.186,192.168.112.116,user_448,5,4,6728,445,299,0.3771453533165494,0.8146315216941084,4261,,,1,-0.44693650069402174,-0.5374001075432793,13,0,-0.07215874463263951,0,0,0,0,1,50.97,0,,,
2026-06-11 11:29:36,10.26.130.66,10.177.101.175,user_308,4,4,39404,22,396,1.0429597190231308,0.26084166360590866,1690,2026-06-11 11:29:36,,1,0.8546534249957118,-0.8969978901186797,21,0,0.49713787048011876,0,1,0,4,1,42.16,0,11.0,3.0,6.0
,172.20.5.137,172.23.113.64,user_167,0,5,19346,80,1075,0.3764104759046181,1.0001167753425186,3386,,,1,3.1975152912372327,1.5003206603839896,14,1,0.8956455010590495,1,1,1,4,1,98.17,1,,,
,192.168.97.144,192.168.235.86,user_594,0,5,52496,443,1229,0.9709764512717515,0.2668144239930678,4772,,,1,6.321331112892593,5.440913027772752,34,0,0.041700578389912146,2,1,1,4,0,86.54,1,,,
2026-06-11 08:33:12,10.47.108.187,10.196.128.30,user_396,3,0,58303,80,1038,-1.168787904625351,0.031127190492037285,4939,2026-06-11 08:33:12,,1,-0.9675724709699153,-0.9719140948218881,20,1,-0.6414553597453978,2,1,0,1,0,4.85,0,8.0,3.0,6.0
,172.21.41.44,192.168.56.22,user_110,2,5,32232,445,1203,-0.9523558983450118,-0.21892211351686666,4290,,2026-06-11 03:33:06,1,-0.9675724709699153,0.13684573478559647,15,0,0.3453254397833832,1,0,0,2,1,45.83,0,,,
,10.81.18.229,172.18.62.32,user_202,2,1,48816,445,789,-1.1710851198421757,-1.198685761514597,5817,,2026-06-11 07:43:18,1,-0.7072544858319685,-1.4214113230411387,11,1,-0.2998773906777428,1,0,0,1,0,70.44,0,,,
2026-06-11 12:52:06,192.168.91.95,172.25.251.100,user_576,3,5,49958,22,1033,1.2832974225304423,-1.2499202975899342,2702,2026-06-11 12:52:06,,1,-0.9675724709699153,-0.8520481672967546,17,0,-0.8312208981163172,2,0,0,2,0,41.91,0,12.0,3.0,6.0
2026-06-11 08:03:12,192.168.62.121,172.22.68.252,user_91,4,4,11510,3389,924,-0.5659936168191132,1.1757617849235442,3081,2026-06-11 08:03:12,,1,0.0736994695818717,-1.3165286364566469,19,0,0.07965368606409602,2,0,0,1,0,57.36,0,8.0,3.0,6.0
2026-06-11 15:04:48,10.117.31.23,10.139.63.54,user_451,1,3,5056,80,208,1.3026067605116602,-1.2391027231593943,3072,2026-06-11 15:04:48,2026-06-11 06:16:48,1,-0.9675724709699153,0.16681221666687981,16,0,-1.3625644055548916,2,1,0,4,0,60.15,0,15.0,3.0,6.0
2026-06-11 05:50:48,172.16.227.178,10.226.222.161,user_36,2,3,11555,443,1332,2.1276059892279235,0.7003056248465935,6693,2026-06-11 05:50:48,,1,-0.9675724709699153,1.3205217690962894,26,1,1.2562000239637965,1,1,1,4,0,82.21,1,5.0,3.0,6.0
,192.168.33.179,192.168.234.226,user_447,3,1,39255,3389,448,-0.5364615746824206,0.9260923678879901,4558,,2026-06-11 04:11:12,1,-0.18661851555607503,0.3316278670139383,31,0,0.9146220548961415,2,0,1,0,0,28.69,0,,,
2026-06-11 18:17:48,10.220.38.219,192.168.169.38,user_141,1,1,2343,443,993,3.475787786124536,-0.8815604672905829,3795,2026-06-11 18:17:48,2026-06-11 21:32:48,1,0.8546534249957118,-0.7321822397716212,19,0,1.066434485592877,1,0,0,0,0,46.98,0,18.0,3.0,6.0
2026-06-11 12:20:00,172.29.98.49,172.22.41.245,user_133,2,4,4330,443,422,-0.812518949558644,1.3913099883043525,3212,2026-06-11 12:20:00,2026-06-11 05:52:00,1,1.3752893952716054,0.2866781441920133,11,0,-0.888150559627593,2,1,0,3,0,40.53,0,12.0,3.0,6.0
,10.136.210.195,192.168.124.136,user_215,3,4,33507,80,970,0.3543313637408979,-1.294132781946437,4917,,,1,-0.7072544858319685,-0.8520481672967546,5,0,-0.37578360602611055,2,0,0,0,0,47.42,1,,,
2026-06-11 04:50:42,10.216.240.90,192.168.132.153,user_319,2,5,5995,443,83,-0.8267304371468583,-0.2618091772438851,1341,2026-06-11 04:50:42,,1,-0.44693650069402174,-0.597333071305846,18,0,1.5598248853572674,0,0,0,1,1,43.56,0,4.0,3.0,6.0
,10.174.228.37,172.30.254.203,user_39,5,1,6439,445,712,-0.31185140507770154,-1.3415416721139442,5739,,2026-06-11 21:27:18,1,2.1562433506854455,-0.11786936120531216,23,0,0.8576923933848657,0,0,0,0,0,53.56,0,,,
2026-06-11 05:43:12,10.6.20.213,192.168.242.138,user_459,0,2,48651,445,747,1.8211543932041592,-0.9908273407000528,4981,2026-06-11 05:43:12,,1,0.0736994695818717,-1.3315118773972885,16,0,-0.8501974519534091,1,1,0,0,1,44.61,0,5.0,3.0,6.0
,192.168.77.50,192.168.230.20,user_486,4,5,5831,22,1491,-1.0935025105505431,0.49072348780936137,6132,,2026-06-11 19:24:42,1,-0.7072544858319685,0.13684573478559647,17,0,-0.8501974519534091,1,0,0,1,1,65.5,0,,,
2026-06-11 14:01:48,172.28.18.77,192.168.20.118,user_333,5,0,42743,22,1154,-0.7506715894180229,1.0827463758233216,3524,2026-06-11 14:01:48,2026-06-11 12:45:48,1,-0.44693650069402174,-0.34261797531493743,19,0,0.5350909781543026,1,0,0,0,0,50.73,0,14.0,3.0,6.0
,172.30.47.208,172.31.116.43,user_356,4,4,15281,443,1366,-0.8666047697895235,0.36699748026006085,6821,,,1,0.5943354398577652,-0.20776880684916227,20,0,-0.5275960367228462,1,1,0,3,0,31.47,0,,,
,172.18.32.227,10.39.25.127,user_481,3,1,60401,445,959,-0.08109025367075444,1.0407278642512305,2018,,2026-06-11 21:35:36,1,-0.9675724709699153,-0.7321822397716212,24,0,-0.6983850212566736,1,0,0,1,0,58.8,0,,,
,172.19.80.79,172.27.131.223,user_47,0,1,7392,443,413,0.5543472501972291,1.1619302173696437,3136,,,1,-0.7072544858319685,0.8860077818176806,22,0,1.085411039429969,2,0,0,3,1,39.62,0,,,
,172.25.124.78,10.154.132.175,user_252,1,3,39930,22,1195,-0.2399182864410472,0.5160704838373561,5849,,,1,-0.9675724709699153,0.031963048201104675,11,0,1.0284813779186932,2,0,0,3,1,50.44,0,,,
2026-06-11 18:56:18,192.168.100.180,172.31.175.57,user_423,4,2,16843,3389,1218,-0.2345330430444274,-0.694282883472756,4502,2026-06-11 18:56:18,,1,-0.18661851555607503,-0.6572660350684127,33,0,0.5540675319913946,2,1,0,2,1,45.53,0,18.0,3.0,6.0
,192.168.159.165,192.168.40.185,user_357,4,1,20863,3389,1000,-0.3919954768445172,1.0770028864288888,1992,,2026-06-11 23:46:54,1,0.8546534249957118,-1.4363945639817803,8,1,0.8766689472219575,2,1,1,4,0,34.35,0,,,
,10.74.99.49,192.168.150.97,user_26,2,1,9078,3389,1471,-0.9284926349843455,-0.4671690462909792,1118,,2026-06-11 04:47:42,1,-0.18661851555607503,-0.0879028793240288,12,0,-1.3625644055548916,1,0,0,2,1,63.56,0,,,
,10.66.33.65,172.28.134.233,user_67,0,0,44475,3389,251,-0.9620462503595597,0.6195537035908938,1855,,2026-06-11 14:44:00,1,0.3340174547198184,0.016979807260462994,15,0,-0.6224788059083058,0,0,0,3,1,51.11,0,,,
2026-06-11 14:53:48,192.168.196.243,172.21.79.158,user_131,5,5,37680,80,374,-0.5738959600125055,-0.7008915780003244,4599,2026-06-11 14:53:48,,1,-0.9675724709699153,0.8260748180551138,29,0,0.402255101294659,1,1,1,1,0,56.68,1,14.0,3.0,6.0
2026-06-11 07:35:00,10.149.182.103,172.19.246.172,user_436,1,1,16205,443,1290,1.0842633014354575,-0.9609819473841108,3540,2026-06-11 07:35:00,2026-06-11 06:35:00,1,2.9371973060992858,2.758912899397891,16,0,1.711637316054003,2,1,1,4,0,85.66,1,7.0,3.0,6.0
,172.16.199.179,172.25.171.108,user_296,2,0,25931,22,1260,0.055741605856324795,0.12576925218299104,7321,,,1,0.3340174547198184,0.39156083077650505,0,0,-1.3625644055548916,2,1,1,1,0,59.79,0,,,
2026-06-11 23:02:42,192.168.139.143,172.27.96.135,user_342,2,1,45045,22,707,-0.445321345106103,-0.7691909046802743,2465,2026-06-11 23:02:42,2026-06-11 04:07:42,1,0.0736994695818717,-1.2416124317534385,30,0,0.9905282702445092,0,1,1,1,1,47.73,0,23.0,3.0,6.0
,192.168.53.183,10.234.8.136,user_135,1,4,16383,22,1153,-0.7663412589574711,0.8108276314279238,1680,,,0,-0.18661851555607503,-1.3315118773972885,17,0,-0.6794084674195816,2,1,1,0,0,61.65,0,,,
,192.168.226.232,192.168.117.44,user_310,3,0,38504,443,377,0.07864817841300702,-0.4859826557817172,2746,,2026-06-11 20:59:48,1,-0.7072544858319685,-0.20776880684916227,20,0,-1.3625644055548916,1,0,0,4,0,47.24,0,,,
2026-06-11 10:44:42,10.23.219.232,172.20.10.142,user_431,1,3,63421,445,1304,-0.3224521564057181,0.13360128317539927,3583,2026-06-11 10:44:42,2026-06-11 10:27:42,1,0.0736994695818717,0.19677869854816318,21,0,-1.0209864364872365,2,1,0,3,1,65.97,0,10.0,3.0,6.0
2026-06-11 02:49:42,192.168.130.155,172.30.17.69,user_193,1,2,45851,443,526,-0.3573520826300873,0.2033833405090401,4243,2026-06-11 02:49:42,2026-06-11 13:32:42,1,1.6356073804095521,-0.9419476129406047,21,0,-1.0020098826501447,0,0,1,1,0,52.81,0,2.0,3.0,6.0
2026-06-11 10:15:24,10.71.4.171,10.225.163.80,user_45,4,2,47027,445,128,-1.236649300908759,0.16850904695117783,3290,2026-06-11 10:15:24,2026-06-11 05:05:24,1,-0.18661851555607503,0.6612591677080554,22,0,-0.034205636958455625,2,0,0,0,0,64.26,0,10.0,3.0,6.0
,192.168.29.28,192.168.221.37,user_128,1,1,10489,443,1401,-0.4127456374680257,-0.6786305360642102,4399,,,1,-0.18661851555607503,-0.40255093907750417,6,0,-0.8501974519534091,0,0,0,0,0,36.35,0,,,
2026-06-11 18:32:12,192.168.245.166,192.168.42.217,user_75,0,5,38193,80,548,0.569162455974248,0.3365998283485003,3920,2026-06-11 18:32:12,2026-06-11 23:52:12,0,-0.18661851555607503,-0.04295315650210374,0,0,1.370059346986348,2,0,0,1,0,46.33,0,18.0,3.0,6.0
2026-06-11 17:45:18,172.18.44.206,10.12.106.48,user_428,3,2,56447,22,923,-0.6969059519965413,-1.0963773464099205,1269,2026-06-11 17:45:18,,1,0.5943354398577652,-0.3875676981368625,23,0,-1.3625644055548916,2,1,0,2,1,53.09,0,17.0,3.0,6.0
,10.237.190.243,172.29.108.228,user_94,0,0,60895,445,1213,-0.2355688151447085,-0.2563585522562198,4783,,,1,-0.44693650069402174,-0.5224168666026376,16,0,1.3510827931492562,0,0,0,4,1,40.39,0,,,
2026-06-11 23:02:18,192.168.9.1,10.206.181.109,user_574,2,3,4275,445,649,-0.607945280098655,0.6954089319654426,2810,2026-06-11 23:02:18,2026-06-11 09:52:18,1,-0.7072544858319685,-0.4175341800181458,15,0,-0.01522908312136368,2,1,0,2,1,13.8,0,23.0,3.0,6.0
2026-06-11 00:45:18,172.26.70.48,192.168.226.52,user_241,2,5,32903,443,1282,0.8797918590170234,0.48752875550925295,2324,2026-06-11 00:45:18,,1,0.0736994695818717,-1.1517129861095883,8,0,-1.3625644055548916,2,0,1,2,0,73.91,0,0.0,3.0,6.0
,10.193.178.64,192.168.227.14,user_405,2,4,44507,443,1132,1.9781037629843703,0.0587049765441517,3862,,,1,-0.9675724709699153,0.061929530082388044,10,0,0.003747470715728261,2,0,1,3,1,11.7,0,,,
,192.168.181.196,172.17.196.152,user_525,1,3,61078,3389,1283,-0.013263576005233212,-0.08994295526560685,5338,,2026-06-11 04:40:30,1,-0.7072544858319685,-0.7022157578903379,5,0,-0.24294772916646698,2,1,1,2,1,21.72,0,,,
2026-06-11 19:54:00,172.30.3.10,10.48.237.129,user_497,1,4,63219,3389,1322,4.074450558402279,0.29975413895536945,4081,2026-06-11 19:54:00,,0,-0.44693650069402174,1.8449352020187484,29,0,0.11760679373827991,2,0,1,1,0,68.14,1,19.0,3.0,6.0
2026-06-11 05:11:36,10.110.17.88,172.18.194.214,user_56,5,3,65031,445,194,-0.2815478380990863,0.9564565495816344,6331,2026-06-11 05:11:36,,1,0.3340174547198184,1.1706893596898726,26,0,1.2182469162896126,1,1,0,3,1,59.69,1,5.0,3.0,6.0
2026-06-11 06:14:42,192.168.103.119,10.106.77.206,user_9,3,1,59367,3389,124,0.780095418943784,-0.12547661211641972,3380,2026-06-11 06:14:42,2026-06-11 02:34:42,1,-0.44693650069402174,0.4664770354797135,12,1,-0.2049946214922831,0,1,0,3,0,49.75,0,6.0,3.0,6.0
,10.46.215.61,192.168.208.99,user_270,4,5,22156,22,361,1.9045137947496873,0.33631867851800357,2427,,2026-06-11 08:05:24,1,-0.18661851555607503,-0.3576012162555791,21,0,0.003747470715728261,1,1,1,0,1,80.34,0,,,
2026-06-11 00:51:36,192.168.220.9,192.168.53.110,user_556,5,2,9316,22,711,0.4083361738633756,0.36877642234231084,4948,2026-06-11 00:51:36,2026-06-11 23:19:36,1,0.3340174547198184,-0.8070984444748296,26,0,1.066434485592877,0,0,1,0,0,57.12,0,0.0,3.0,6.0
2026-06-11 11:36:24,10.16.208.165,192.168.156.76,user_179,3,1,46352,445,426,0.8576510248659494,1.0946584263797237,4995,2026-06-11 11:36:24,,1,-0.18661851555607503,0.0918960119636714,4,0,-0.7742912366050414,2,0,0,0,1,49.82,0,11.0,3.0,6.0
2026-06-11 19:45:42,192.168.0.88,172.27.107.191,user_564,1,5,51310,22,1038,-1.0373837223611975,1.0352822597962525,2680,2026-06-11 19:45:42,2026-06-11 04:25:42,1,-0.7072544858319685,-0.2976682524930124,18,1,-1.3625644055548916,1,0,0,4,1,62.05,1,19.0,3.0,6.0
,192.168.41.89,172.31.143.227,user_167,0,4,36860,22,1432,0.823061637390454,1.0138814024605867,5464,,2026-06-11 00:19:48,1,1.1149714101336587,0.301661385132655,31,0,-0.5086194828857542,1,1,0,1,0,63.91,0,,,
2026-06-11 07:17:48,10.235.30.241,172.22.238.2,user_580,2,5,42675,3389,1397,-1.0886573345432693,-1.4402654268797876,5511,2026-06-11 07:17:48,,1,0.5943354398577652,-0.0879028793240288,8,0,1.9014028544249224,0,1,1,1,1,42.95,0,7.0,3.0,6.0
2026-06-11 00:37:48,10.62.19.38,10.161.38.238,user_330,5,5,2856,443,531,0.3135312012879256,0.8813845243063263,1145,2026-06-11 00:37:48,2026-06-11 19:42:48,1,-0.44693650069402174,0.631292685826772,16,0,0.2694192244350154,2,1,0,2,0,41.34,0,0.0,3.0,6.0
2026-06-11 02:39:00,172.30.164.100,10.246.10.147,user_394,5,5,48798,3389,1299,-0.07102378329576922,-0.7358880378535811,3996,2026-06-11 02:39:00,2026-06-11 09:15:00,1,-0.7072544858319685,-0.6422827941277711,6,0,-0.7363381289308575,1,0,1,3,0,63.72,0,2.0,3.0,6.0
,10.204.172.16,192.168.151.208,user_580,4,3,30752,80,1275,0.5133079150432608,-0.34524206295467846,4522,,,1,-0.9675724709699153,-0.8220816854154712,5,0,0.2504426705979235,0,0,1,3,1,41.2,0,,,
,192.168.10.150,192.168.151.102,user_183,1,4,34850,22,231,1.34896383063858,0.8379803457125015,4894,,2026-06-11 09:23:18,1,3.718151261513126,2.2494827074160737,36,0,0.402255101294659,2,0,1,1,0,90.83,0,,,
,10.71.32.37,172.22.248.103,user_105,0,4,39113,80,1169,0.489878634406176,0.7489947508493981,2621,,2026-06-11 08:03:48,1,1.895925365547499,-0.20776880684916227,30,0,-0.9450802211388688,0,0,0,0,1,15.89,0,,,
,10.3.247.163,10.63.73.18,user_493,4,4,13630,3389,281,1.050266059276138,-0.6258279202794955,6535,,,1,0.0736994695818717,-0.5224168666026376,6,0,0.5920206396655785,2,0,0,1,1,52.72,0,,,
,10.3.143.6,172.26.67.252,user_287,2,1,53980,80,553,-0.6309695101937304,0.8188839128803711,4295,,2026-06-11 09:05:18,1,-0.9675724709699153,-0.7171989988309795,9,1,0.5730440858284865,0,0,0,1,0,73.23,0,,,
,172.29.202.160,10.17.137.130,user_2,4,4,41404,3389,1489,0.4802866518089732,-0.13483990557849754,3908,,,1,0.3340174547198184,0.7211921314706221,21,0,-0.6224788059083058,1,1,1,2,0,44.08,0,,,
,172.28.109.61,10.131.90.144,user_414,5,3,10152,22,276,-0.31631081866401417,-1.126857000355376,1711,,2026-06-11 14:43:12,0,0.5943354398577652,0.39156083077650505,29,1,-0.22397117532937505,1,0,0,4,0,24.48,0,,,
,10.115.72.173,172.17.91.40,user_224,4,1,15955,445,1030,-0.9094996221883157,1.3693049935352977,3614,,,1,0.0736994695818717,0.8110915771144722,25,0,0.6869034088510382,1,0,0,2,1,44.71,0,,,
,172.28.100.24,192.168.82.87,user_143,4,1,22622,3389,1417,4.036578332724402,1.2629065178012526,5655,,,0,2.6768793209613393,2.459248080585057,8,1,0.19351300908664767,2,1,1,1,1,89.12,1,,,
,192.168.222.72,192.168.131.10,user_417,3,5,20371,443,340,-0.8543240231182204,-0.1522193162315231,4242,,2026-06-11 08:59:24,1,-0.9675724709699153,-0.9719140948218881,11,0,0.9715517164074173,2,0,0,4,0,40.7,0,,,
2026-06-11 01:45:00,192.168.63.14,172.19.113.242,user_144,4,1,21840,445,686,-0.30858785499636887,1.1526020676363782,3440,2026-06-11 01:45:00,,0,-0.18661851555607503,1.2755720462743645,17,0,-1.1158692056726962,0,0,0,0,0,33.46,0,1.0,3.0,6.0
,192.168.114.192,192.168.237.218,user_121,1,2,16214,22,896,0.9035393936514012,0.14584803591096415,2921,,,1,0.5943354398577652,-0.6123163122464877,6,0,-1.3625644055548916,1,1,0,0,0,26.78,0,,,
2026-06-11 17:28:54,172.26.117.157,10.0.75.198,user_455,1,3,17056,80,533,-0.9357314668136844,-0.9281175404121208,3664,2026-06-11 17:28:54,2026-06-11 18:32:54,1,0.0736994695818717,-1.4363945639817803,18,0,0.44020820896884294,2,0,1,3,1,58.04,0,17.0,3.0,6.0
,10.254.104.103,10.113.97.160,user_94,5,1,54463,3389,801,-0.4365645381502814,1.4581801366792775,3179,,,1,0.3340174547198184,0.13684573478559647,24,0,1.408012454660532,0,0,0,1,0,40.19,0,,,
,172.19.214.82,192.168.71.148,user_523,3,2,24540,445,453,-0.9747995559965404,-0.6073121957282124,5944,,,1,-0.44693650069402174,-0.552383348483921,24,1,1.4459655623347158,0,0,0,4,1,75.33,0,,,
,172.19.221.27,172.20.247.95,user_155,5,2,29871,445,1442,-0.46666750866999673,-0.5186746911314384,2862,,,1,0.5943354398577652,0.12186249384495478,17,0,0.5350909781543026,0,0,1,3,0,48.96,0,,,
2026-06-11 11:36:24,192.168.239.61,172.30.128.254,user_331,3,3,51298,80,492,-0.14115153380232462,0.9154639001886771,2651,2026-06-11 11:36:24,,1,-0.7072544858319685,-0.6872325169496961,25,0,-1.3625644055548916,0,0,0,4,0,49.86,0,11.0,3.0,6.0
,192.168.216.232,172.25.133.27,user_358,4,2,21521,445,1229,-0.821001865195583,0.21576732113806169,4642,,,1,-0.9675724709699153,0.25671166231072995,18,0,1.0284813779186932,1,1,0,1,0,59.7,0,,,
2026-06-11 06:58:30,192.168.8.103,192.168.173.47,user_197,1,0,10054,3389,1390,-0.18168937780904323,0.06202522216144614,5152,2026-06-11 06:58:30,,1,0.3340174547198184,-0.8220816854154712,24,0,-0.888150559627593,1,0,0,0,0,30.54,0,6.0,3.0,6.0
2026-06-11 13:28:48,172.27.187.216,10.211.2.152,user_598,4,1,2377,22,1027,-1.1467300093947839,0.6797549110460009,4275,2026-06-11 13:28:48,,1,0.5943354398577652,-0.5224168666026376,7,0,0.9335986087332334,1,0,0,3,0,74.88,0,13.0,3.0,6.0
,172.24.143.224,172.27.18.5,user_410,5,2,31170,445,978,-0.6443728255100309,0.3070673815700754,3975,,,1,-0.7072544858319685,0.22674518042944655,6,0,-1.3625644055548916,0,1,0,0,0,60.44,0,,,
,10.145.47.102,192.168.165.190,user_282,2,5,18720,3389,1367,2.941352528124746,-0.2613573293020154,4283,,,1,0.0736994695818717,-0.7771319625935462,2,0,-1.229728528695248,2,0,1,0,1,80.34,1,,,
,172.16.7.243,10.220.128.216,user_330,3,2,27714,445,1388,-0.3848704449293619,1.2021815014357555,1702,,2026-06-11 12:00:12,1,0.0736994695818717,0.031963048201104675,6,0,-1.3246112978807076,2,1,0,2,1,30.27,0,,,
,172.22.18.184,10.59.49.85,user_70,1,3,8550,80,155,-0.9352376909148539,-0.7774831511690313,3861,,,1,-0.9675724709699153,0.6462759267674137,6,0,-0.1101118523068234,0,1,0,4,1,29.08,0,,,
,192.168.217.77,10.39.37.234,user_348,3,1,51135,443,1405,-0.934637830350259,-0.5585042504518051,5542,,2026-06-11 21:32:12,0,-0.44693650069402174,2.1595832617722235,6,0,1.4649421161718077,0,1,1,1,1,62.26,0,,,
2026-06-11 23:44:12,10.73.41.113,172.18.226.49,user_307,2,2,3352,80,193,0.08957489898673594,-0.6622987432319641,3937,2026-06-11 23:44:12,,1,-0.44693650069402174,-0.8220816854154712,23,0,-1.3625644055548916,1,0,0,4,1,47.85,0,23.0,3.0,6.0
2026-06-11 20:38:12,172.20.54.46,10.165.155.55,user_574,5,1,32137,445,895,-1.1924351410302791,0.5022907951212259,4773,2026-06-11 20:38:12,,1,-0.9675724709699153,0.631292685826772,25,0,-1.3625644055548916,0,1,0,1,0,48.15,1,20.0,3.0,6.0
,10.175.26.106,192.168.137.224,user_363,0,2,21304,445,1078,2.3370229058830816,2.1590916846402535,4877,,,1,0.5943354398577652,-0.9419476129406047,32,0,1.047457931755785,2,1,0,3,1,52.13,1,,,
,10.29.121.209,172.28.58.67,user_167,0,0,33284,22,749,1.1546745873214195,0.25402880074905093,5191,,2026-06-11 09:38:36,1,0.8546534249957118,-0.2976682524930124,22,0,-1.3625644055548916,1,0,0,3,0,50.18,0,,,
2026-06-11 23:05:12,10.231.190.38,192.168.51.178,user_87,4,3,24188,3389,1438,-0.4465268526716071,-0.11319304214114698,6601,2026-06-11 23:05:12,2026-06-11 13:06:12,1,3.718151261513126,2.983661513507516,20,0,-0.6983850212566736,0,0,1,0,0,79.02,1,23.0,3.0,6.0
2026-06-11 22:22:30,10.145.126.165,172.18.77.42,user_6,1,1,52664,22,1415,-1.0010391158703282,-0.31499335351284535,5250,2026-06-11 22:22:30,,1,-0.18661851555607503,0.3316278670139383,37,0,-0.6604319135824896,1,1,0,4,0,38.46,0,22.0,3.0,6.0
,192.168.19.207,172.23.17.160,user_450,2,4,38350,3389,718,-0.9967725834944963,1.455156102490542,2947,,,1,-0.18661851555607503,0.4664770354797135,23,0,0.7628096241994059,0,0,0,1,0,39.79,0,,,
,192.168.143.173,172.23.235.69,user_302,4,2,38529,80,1323,-0.4518156554629865,-1.0396403065091475,4338,,,0,-0.18661851555607503,-1.1816794679908718,10,0,1.047457931755785,0,0,0,4,0,59.63,0,,,
,192.168.127.107,192.168.8.120,user_418,1,4,6646,80,1246,0.41086098890856737,-1.1292668560453476,2379,,2026-06-11 16:27:30,1,0.5943354398577652,-0.10288612026467048,12,0,0.07965368606409602,2,0,0,4,0,49.2,0,,,
2026-06-11 12:19:24,192.168.156.132,10.206.169.204,user_355,4,5,52746,80,413,-0.04004127445626211,-0.7300089940765875,6692,2026-06-11 12:19:24,2026-06-11 03:51:24,1,-0.18661851555607503,0.21176193948880487,25,0,-0.8691740057905011,0,0,0,2,1,53.25,0,12.0,3.0,6.0
2026-06-11 11:23:24,172.29.243.143,10.192.82.233,user_424,4,5,63306,80,183,0.3319629297614567,-1.252437257977238,3562,2026-06-11 11:23:24,2026-06-11 10:45:24,1,-0.9675724709699153,-0.057936397442745424,24,0,-0.3378304983519267,0,0,0,4,1,64.85,0,11.0,3.0,6.0
