timestamp,src_ip,dst_ip,username,department,protocol,source_port,destination_port,packet_size,bytes_sent,bytes_received,session_duration,login_time,logout_time,login_success,failed_login_count,file_access_count,email_sent_count,usb_inserted,database_queries,privilege_level,access_sensitive_data,off_hours_activity,geo_location,vpn_used,anomaly_score,insider_threat_label
23:02.7,192.168.139.143,172.27.96.135,user_342,HR,RDP,45045,22,707,454154,426630,2465,23:02.7,04:07.7,1,4,14,30,0,125,Admin,1,1,India,1,47.73,0
29:01.9,192.168.53.183,10.234.8.136,user_135,Finance,TCP,16383,22,1153,287720,1370764,1680,29:01.9,57:01.9,0,3,8,17,0,37,User,1,1,Germany,0,61.65,0
35:13.8,192.168.226.232,192.168.117.44,user_310,IT,HTTPS,38504,443,377,725808,595860,2746,35:13.8,20:59.8,1,1,83,20,0,1,PowerUser,0,0,USA,0,47.24,0
10:44.7,10.23.219.232,172.20.10.142,user_431,Finance,SSH,63421,445,1304,517856,966090,3583,10:44.7,10:27.7,1,4,110,21,0,19,User,1,0,UK,1,65.97,0
02:49.7,192.168.130.155,172.30.17.69,user_193,Finance,SMB,45851,443,526,499762,1007788,4243,02:49.7,13:32.7,1,10,34,21,0,20,Admin,0,1,India,0,52.81,0
10:15.4,10.71.4.171,10.225.163.80,user_45,Operations,SMB,47027,445,128,43887,986949,3290,10:15.4,05:05.4,1,3,141,22,0,71,User,0,0,Germany,0,64.26,0
28:23.6,192.168.29.28,192.168.221.37,user_128,Finance,RDP,10489,443,1401,471043,480744,4399,28:23.6,41:42.6,1,3,70,6,0,28,Admin,0,0,Germany,0,36.35,0
18:32.2,192.168.245.166,192.168.42.217,user_75,Admin,UDP,38193,80,548,980117,1087391,3920,18:32.2,23:52.2,0,3,94,0,0,145,User,0,0,India,0,46.33,0
17:45.3,172.18.44.206,10.12.106.48,user_428,IT,SMB,56447,22,923,323719,231121,1269,17:45.3,38:54.3,1,6,71,23,0,1,User,1,0,Singapore,1,53.09,0
32:03.5,10.237.190.243,172.29.108.228,user_94,Admin,HTTPS,60895,445,1213,562901,733071,4783,32:03.5,51:46.5,1,2,62,16,0,144,Admin,0,0,USA,1,40.39,0
23:02.3,192.168.9.1,10.206.181.109,user_574,HR,SSH,4275,445,649,369841,1301796,2810,23:02.3,09:52.3,1,1,69,15,0,72,User,1,0,Singapore,1,13.8,0
00:45.3,172.26.70.48,192.168.226.52,user_241,HR,UDP,32903,443,1282,1141164,1177578,2324,00:45.3,39:29.3,1,4,20,8,0,1,User,0,1,Singapore,0,73.91,0
41:50.1,10.193.178.64,192.168.227.14,user_405,HR,TCP,44507,443,1132,1710588,921336,3862,41:50.1,46:12.1,1,0,101,10,0,73,User,0,1,UK,1,11.7,0
35:42.5,192.168.181.196,172.17.196.152,user_525,Finance,SSH,61078,3389,1283,678156,832512,5338,35:42.5,04:40.5,1,1,50,5,0,60,User,1,1,Singapore,1,21.72,0
19:54.0,172.30.3.10,10.48.237.129,user_497,Finance,TCP,63219,3389,1322,2797447,1065374,4081,19:54.0,27:55.0,0,2,220,29,0,79,User,0,1,India,0,68.14,1
05:11.6,10.110.17.88,172.18.194.214,user_56,Research,SSH,65031,445,194,539063,1457784,6331,05:11.6,50:42.6,1,5,175,26,0,137,PowerUser,1,0,UK,1,59.69,1
06:14.7,192.168.103.119,10.106.77.206,user_9,IT,RDP,59367,3389,124,1089476,811279,3380,06:14.7,02:34.7,1,2,128,12,1,62,Admin,1,0,UK,0,49.75,0
27:38.4,10.46.215.61,192.168.208.99,user_270,Operations,UDP,22156,22,361,1672435,1087223,2427,27:38.4,08:05.4,1,3,73,21,0,73,PowerUser,1,1,Germany,1,80.34,0
00:51.6,192.168.220.9,192.168.53.110,user_556,Research,SMB,9316,22,711,896736,1106618,4948,00:51.6,23:19.6,1,5,43,26,0,129,Admin,0,1,Germany,0,57.12,0
11:36.4,10.16.208.165,192.168.156.76,user_179,IT,RDP,46352,445,426,1129685,1540366,4995,11:36.4,34:51.4,1,3,103,4,0,32,User,0,0,Germany,1,49.82,0
19:45.7,192.168.0.88,172.27.107.191,user_564,Finance,UDP,51310,22,1038,147197,1504886,2680,19:45.7,04:25.7,1,1,77,18,1,1,PowerUser,0,0,USA,1,62.05,1
29:15.8,192.168.41.89,172.31.143.227,user_167,Admin,TCP,36860,22,1432,1111752,1492098,5464,29:15.8,00:19.8,1,8,117,31,0,46,PowerUser,1,0,India,0,63.91,0
07:17.8,10.235.30.241,172.22.238.2,user_580,HR,UDP,42675,3389,1397,120614,25632,5511,07:17.8,39:08.8,1,6,91,8,0,173,Admin,1,1,India,1,42.95,0
00:37.8,10.62.19.38,10.161.38.238,user_330,Research,UDP,2856,443,531,847584,1412925,1145,00:37.8,19:42.8,1,2,139,16,0,87,User,1,0,Singapore,0,41.34,0
02:39.0,172.30.164.100,10.246.10.147,user_394,Research,UDP,48798,3389,1299,648210,446530,3996,02:39.0,09:15.0,1,1,54,6,0,34,PowerUser,0,1,UK,0,63.72,0
25:30.6,10.204.172.16,192.168.151.208,user_580,Operations,SSH,30752,80,1275,951159,679959,4522,25:30.6,40:52.6,1,0,42,5,0,86,Admin,0,1,UK,1,41.2,0
47:49.3,192.168.10.150,192.168.151.102,user_183,Finance,TCP,34850,22,231,1384408,1386989,4894,47:49.3,09:23.3,1,18,247,36,0,94,User,0,1,India,0,90.83,0
24:22.8,10.71.32.37,172.22.248.103,user_105,Admin,TCP,39113,80,1169,939012,1333816,2621,24:22.8,08:03.8,1,11,83,30,0,23,Admin,0,0,Germany,1,15.89,0
38:02.7,10.3.247.163,10.63.73.18,user_493,Operations,TCP,13630,3389,281,1229547,512296,6535,38:02.7,26:57.7,1,4,62,6,0,104,User,0,0,India,1,52.72,0
57:30.3,10.3.143.6,172.26.67.252,user_287,HR,RDP,53980,80,553,357904,1375578,4295,57:30.3,09:05.3,1,0,49,9,1,103,Admin,0,0,India,0,73.23,0
36:01.2,172.29.202.160,10.17.137.130,user_2,Operations,TCP,41404,3389,1489,934039,805684,3908,36:01.2,41:09.2,1,5,145,21,0,40,PowerUser,1,1,Singapore,0,44.08,0
46:12.2,172.28.109.61,10.131.90.144,user_414,Research,SSH,10152,22,276,521040,212908,1711,46:12.2,14:43.2,0,6,123,29,1,61,PowerUser,0,0,USA,0,24.48,0
28:40.9,10.115.72.173,172.17.91.40,user_224,Operations,RDP,15955,445,1030,213499,1704480,3614,28:40.9,28:54.9,1,4,151,25,0,109,PowerUser,0,0,Singapore,1,44.71,0
50:41.4,172.28.100.24,192.168.82.87,user_143,Operations,RDP,22622,3389,1417,2777812,1640902,5655,50:41.4,24:56.4,0,14,261,8,1,83,User,1,1,India,1,89.12,1
58:17.4,192.168.222.72,192.168.131.10,user_417,IT,UDP,20371,443,340,242105,795299,4242,58:17.4,08:59.4,1,0,32,11,0,124,User,0,0,USA,0,40.7,0
01:45.0,192.168.63.14,172.19.113.242,user_144,Operations,RDP,21840,445,686,525044,1574990,3440,01:45.0,59:05.0,0,3,182,17,0,14,Admin,0,0,Germany,0,33.46,0
55:31.3,192.168.114.192,192.168.237.218,user_121,Finance,SMB,16214,22,896,1153476,973408,2921,55:31.3,44:12.3,1,6,56,6,0,1,PowerUser,1,0,Germany,0,26.78,0
17:28.9,172.26.117.157,10.0.75.198,user_455,Finance,SSH,17056,80,533,199899,331664,3664,17:28.9,18:32.9,1,4,1,18,0,96,User,0,1,UK,1,58.04,0
34:05.3,10.254.104.103,10.113.97.160,user_94,Research,RDP,54463,3389,801,458694,1757587,3179,34:05.3,27:04.3,1,5,106,24,0,147,Admin,0,0,India,0,40.19,0
52:57.4,172.19.214.82,192.168.71.148,user_523,IT,SMB,24540,445,453,179644,523360,5944,52:57.4,32:01.4,1,2,60,24,1,149,Admin,0,0,USA,1,75.33,0
47:12.4,172.19.221.27,172.20.247.95,user_155,Research,SMB,29871,445,1442,443087,576325,2862,47:12.4,34:54.4,1,6,105,17,0,101,Admin,0,1,UK,0,48.96,0
11:36.4,192.168.239.61,172.30.128.254,user_331,IT,SSH,51298,80,492,611852,1433289,2651,11:36.4,55:47.4,1,1,51,25,0,1,Admin,0,0,USA,0,49.86,0
39:00.7,192.168.216.232,172.25.133.27,user_358,Operations,SMB,21521,445,1229,259381,1015188,4642,39:00.7,56:22.7,1,0,114,18,0,127,PowerUser,1,0,India,0,59.7,0
06:58.5,192.168.8.103,192.168.173.47,user_197,Finance,HTTPS,10054,3389,1390,590835,923320,5152,06:58.5,32:50.5,1,5,42,24,0,26,PowerUser,0,0,Germany,0,30.54,0
13:28.8,172.27.187.216,10.211.2.152,user_598,Operations,RDP,2377,22,1027,90506,1292442,4275,13:28.8,24:43.8,1,6,62,7,0,122,PowerUser,0,0,UK,0,74.88,0
37:39.7,172.24.143.224,172.27.18.5,user_410,Research,SMB,31170,445,978,350955,1069744,3975,37:39.7,43:54.7,1,1,112,6,0,1,Admin,1,0,Germany,0,60.44,0
26:04.7,10.145.47.102,192.168.165.190,user_282,HR,UDP,18720,3389,1367,2209988,730084,4283,26:04.7,37:27.7,1,4,45,2,0,8,User,0,1,Germany,1,80.34,1
43:38.2,172.16.7.243,10.220.128.216,user_330,IT,SMB,27714,445,1388,485495,1604616,1702,43:38.2,12:00.2,1,4,99,6,0,3,User,1,0,Singapore,1,30.27,0
44:48.8,172.22.18.184,10.59.49.85,user_70,Finance,SSH,8550,80,155,200155,421675,3861,44:48.8,49:09.8,1,0,140,6,0,67,Admin,1,0,USA,1,29.08,0
49:10.2,192.168.217.77,10.39.37.234,user_348,IT,RDP,51135,443,1405,200466,552525,5542,49:10.2,21:32.2,0,2,241,6,0,150,Admin,1,1,India,1,62.26,0
23:44.2,10.73.41.113,172.18.226.49,user_307,HR,SMB,3352,80,193,731473,490503,3937,23:44.2,29:21.2,1,2,42,23,0,1,PowerUser,0,0,USA,1,47.85,0
20:38.2,172.20.54.46,10.165.155.55,user_574,Research,RDP,32137,445,895,66810,1186399,4773,20:38.2,40:11.2,1,0,139,25,0,1,Admin,1,0,India,0,48.15,1
26:29.5,10.175.26.106,192.168.137.224,user_363,Admin,SMB,21304,445,1078,1896671,2176414,4877,26:29.5,47:46.5,1,6,34,32,0,128,User,1,0,UK,1,52.13,1
43:07.6,10.29.121.209,172.28.58.67,user_167,Admin,HTTPS,33284,22,749,1283678,1038051,5191,43:07.6,09:38.6,1,7,77,22,0,1,PowerUser,0,0,UK,0,50.18,0
23:05.2,10.231.190.38,192.168.51.178,user_87,Operations,SSH,24188,3389,1438,453529,818619,6601,23:05.2,13:06.2,1,18,296,20,0,36,Admin,0,1,Germany,0,79.02,1
22:22.5,10.145.126.165,172.18.77.42,user_6,Finance,RDP,52664,22,1415,166040,698034,5250,22:22.5,49:52.5,1,3,119,37,0,38,PowerUser,1,0,USA,0,38.46,0
42:17.4,192.168.19.207,172.23.17.160,user_450,HR,TCP,38350,3389,718,168252,1755780,2947,42:17.4,31:24.4,1,3,128,23,0,113,Admin,0,0,India,0,39.79,0
36:58.9,192.168.143.173,172.23.235.69,user_302,Operations,SMB,38529,80,1323,450787,265024,4338,36:58.9,49:16.9,0,3,18,10,0,128,Admin,0,0,USA,0,59.63,0
36:48.5,192.168.127.107,192.168.8.120,user_418,Finance,TCP,6646,80,1246,898045,211468,2379,36:48.5,16:27.5,1,6,90,12,0,77,User,0,0,USA,0,49.2,0
12:19.4,192.168.156.132,10.206.169.204,user_355,Operations,UDP,52746,80,413,664273,450043,6692,12:19.4,03:51.4,1,3,111,25,0,27,Admin,0,0,Singapore,1,53.25,0
11:23.4,172.29.243.143,10.192.82.233,user_424,Operations,UDP,63306,80,183,857140,137868,3562,11:23.4,10:45.4,1,0,93,24,0,55,Admin,0,0,USA,1,64.85,0
30:37.2,172.20.244.5,192.168.110.180,user_305,Research,RDP,41029,3389,1228,789541,666946,4782,30:37.2,50:19.2,1,3,65,24,0,51,User,0,0,Singapore,0,44.88,0
10:53.8,172.16.101.241,192.168.228.226,user_37,Research,RDP,22919,445,97,1063203,2406879,4426,10:53.8,24:39.8,1,9,93,37,1,180,User,1,1,Singapore,0,72.19,1
15:26.4,10.82.131.3,192.168.42.119,user_536,HR,HTTPS,59595,443,1116,1220837,837813,4909,15:26.4,37:15.4,1,4,52,19,0,53,PowerUser,1,0,UK,0,50.73,1
18:47.9,192.168.148.139,10.164.253.188,user_51,Operations,SSH,17941,22,837,740273,227076,2434,18:47.9,59:21.9,1,6,12,18,0,27,User,0,1,India,0,65.8,0
55:31.1,172.17.173.61,10.17.39.225,user_589,Admin,RDP,23624,80,563,490677,734359,3164,55:31.1,48:15.1,1,2,87,5,0,3,PowerUser,0,0,Singapore,0,35.93,0
27:50.3,172.20.31.226,10.192.94.210,user_241,Finance,TCP,33662,3389,1493,110056,1358002,1145,27:50.3,46:55.3,1,5,89,9,0,104,Admin,0,0,Singapore,1,37.07,0
09:03.9,10.164.169.216,192.168.12.33,user_83,Admin,RDP,37815,80,1227,132541,310216,5414,09:03.9,39:17.9,0,2,110,13,0,1,User,0,0,Germany,0,43.23,0
08:38.4,172.26.78.107,192.168.134.248,user_583,Admin,SSH,51071,3389,110,268225,1011265,4484,08:38.4,23:22.4,0,2,95,21,0,1,User,1,0,India,1,44.65,0
37:58.7,192.168.187.97,192.168.80.254,user_246,IT,RDP,49465,80,275,649912,918682,3973,37:58.7,44:11.7,1,0,147,25,0,82,PowerUser,1,0,Germany,1,50.91,0
58:53.9,10.37.185.103,192.168.150.134,user_119,Finance,UDP,43486,22,784,1096047,51685,4529,58:53.9,14:22.9,1,0,84,29,0,148,Admin,0,0,UK,1,29.22,0
58:24.7,192.168.236.49,172.16.11.47,user_219,Operations,RDP,31456,443,1033,2338031,179605,4360,58:24.7,11:04.7,1,13,88,12,1,149,Admin,0,0,Singapore,1,76.61,0
19:04.2,172.21.63.124,172.22.202.254,user_573,Operations,SMB,1695,22,1019,225932,1165318,5315,19:04.2,47:39.2,1,8,77,41,0,1,Admin,0,1,Germany,0,64.22,0
19:57.9,192.168.55.182,10.112.104.110,user_542,Operations,UDP,28480,80,1495,236609,994997,4110,19:57.9,28:27.9,1,5,66,14,0,89,User,0,0,USA,1,41.94,0
09:27.0,172.25.247.98,172.28.242.125,user_337,HR,RDP,3577,80,1417,1262550,1829691,5978,09:27.0,49:05.0,1,1,170,31,0,1,PowerUser,1,1,USA,0,67.74,1
08:34.0,10.59.154.176,10.54.178.43,user_22,Operations,SSH,14473,443,177,886773,124720,3781,08:34.0,11:35.0,1,1,107,8,0,133,PowerUser,0,1,India,1,35.32,0
46:59.9,172.19.125.18,192.168.193.139,user_411,Finance,RDP,23606,443,186,1333492,1262296,6287,46:59.9,31:46.9,1,0,178,24,0,138,User,0,0,Germany,0,64.17,1
43:10.9,192.168.192.115,192.168.237.22,user_399,Finance,SMB,53708,443,1129,505780,652017,4365,43:10.9,55:55.9,1,8,80,11,0,23,PowerUser,1,1,India,1,48.93,0
54:29.4,192.168.235.15,10.144.100.190,user_95,Finance,UDP,52945,22,1277,152290,859612,3543,54:29.4,53:32.4,1,6,51,9,0,71,User,1,1,India,0,63.37,0
40:28.6,192.168.78.61,10.125.171.56,user_74,Research,UDP,53355,22,711,836859,1756830,3263,40:28.6,34:51.6,1,0,81,15,0,99,Admin,0,1,India,1,40.88,0
19:53.9,10.229.158.215,172.30.196.21,user_406,Research,SSH,12063,3389,412,911242,673854,6821,19:53.9,13:34.9,1,0,89,24,0,61,Admin,0,0,Singapore,1,50.78,0
09:06.8,192.168.244.195,10.35.32.182,user_174,Admin,RDP,53784,443,463,1197162,553381,3293,09:06.8,03:59.8,1,0,190,27,0,51,PowerUser,1,0,India,0,37.22,0
59:51.1,192.168.11.249,192.168.215.112,user_505,HR,UDP,51693,443,700,52903,687903,3945,59:51.1,05:36.1,1,1,147,5,0,86,PowerUser,1,0,USA,0,53.04,0
48:16.7,10.100.248.17,172.22.113.5,user_561,Finance,RDP,16790,80,882,75789,509275,2202,48:16.7,24:58.7,1,4,70,8,0,103,PowerUser,0,0,Singapore,0,61.32,0
45:13.5,172.28.214.199,172.30.198.13,user_302,IT,SSH,46901,445,1491,553485,666987,1872,45:13.5,16:25.5,1,1,92,37,0,1,User,0,0,Germany,1,38.81,0
33:44.5,172.17.208.217,172.24.147.95,user_130,Research,SSH,11164,22,914,537359,816075,3066,33:44.5,24:50.5,1,0,87,9,0,107,User,0,0,USA,1,55.03,0
56:30.8,192.168.29.78,192.168.247.163,user_30,Finance,TCP,36720,443,864,1844398,916619,2369,56:30.8,35:59.8,1,6,182,13,0,116,Admin,0,0,India,1,31.83,0
21:25.9,10.45.18.114,192.168.100.68,user_266,Finance,UDP,16357,445,899,122852,515013,4871,21:25.9,42:36.9,1,0,78,19,0,36,User,0,0,India,1,34.34,0
53:03.3,172.30.102.64,192.168.2.211,user_336,IT,SSH,63055,80,1291,550134,187197,1264,53:03.3,14:07.3,1,7,85,7,1,80,Admin,0,0,Singapore,0,48.68,0
38:55.2,192.168.131.143,172.17.249.125,user_201,Operations,SSH,30520,443,642,359005,812981,4408,38:55.2,52:23.2,0,5,33,0,1,70,PowerUser,0,0,India,0,36.38,0
08:53.1,172.21.57.195,192.168.148.190,user_579,Admin,TCP,29013,80,446,227830,2077589,3389,08:53.1,05:22.1,1,4,39,29,0,22,User,0,0,Germany,0,34.57,0
43:10.9,172.29.214.149,172.18.190.82,user_63,Research,SSH,53017,3389,777,683626,715491,1953,43:10.9,15:43.9,1,0,53,25,0,48,PowerUser,0,0,Germany,1,33.43,0
20:11.5,192.168.93.42,172.24.10.63,user_316,Finance,HTTPS,21013,445,125,401723,1502012,5644,20:11.5,54:15.5,1,0,134,11,0,160,User,0,0,Germany,0,43.54,0
31:14.8,172.17.199.32,172.18.239.193,user_587,Research,UDP,33749,80,819,777127,1516382,4873,31:14.8,52:27.8,0,2,71,30,0,44,User,1,1,India,1,48.4,1
20:26.1,172.19.148.0,192.168.125.5,user_555,Admin,SSH,33853,80,299,599643,780215,2798,20:26.1,07:04.1,1,5,134,16,0,1,Admin,0,0,Germany,1,57.19,0
14:38.5,172.19.41.57,10.84.186.150,user_427,IT,UDP,46214,80,732,346971,1233649,5818,14:38.5,51:36.5,1,1,72,12,1,4,PowerUser,0,0,Germany,0,48.6,0
53:02.3,192.168.219.154,172.30.14.217,user_537,Operations,HTTPS,29069,445,826,31228,479506,2590,53:02.3,36:12.3,0,5,164,11,0,81,User,0,0,Germany,0,44.45,0
55:26.6,10.237.86.101,192.168.121.132,user_64,Research,SSH,15000,80,902,1126568,411577,3963,55:26.6,01:29.6,1,8,313,16,0,99,PowerUser,1,1,USA,0,60.52,1
25:57.9,172.22.146.153,172.18.164.72,user_133,Research,TCP,39929,22,624,306473,785898,2898,25:57.9,14:15.9,1,3,24,39,0,25,Admin,0,0,Singapore,1,68.17,0
06:26.4,192.168.14.116,172.31.59.230,user_332,HR,UDP,55661,445,1064,2235055,1443297,3385,06:26.4,02:51.4,1,7,220,30,0,154,PowerUser,1,1,USA,1,57.5,1
00:06.8,192.168.96.108,10.125.199.86,user_106,Operations,SSH,2234,22,1114,1345862,954147,4975,00:06.8,23:01.8,1,0,155,16,0,79,Admin,0,0,USA,1,41.8,0
31:27.8,172.22.68.194,192.168.130.211,user_572,Finance,UDP,20445,22,451,649894,157165,6189,31:27.8,14:36.8,1,7,104,8,0,156,User,0,0,Singapore,0,61.93,0
30:59.4,10.227.51.120,172.16.210.10,user_164,Admin,HTTPS,11554,3389,1219,953824,1340610,5605,30:59.4,04:24.4,1,16,200,28,0,118,PowerUser,0,0,Singapore,0,75.9,1
26:56.4,10.197.27.70,10.217.124.94,user_196,Admin,HTTPS,11321,22,916,91058,96620,4987,26:56.4,50:03.4,1,1,114,20,0,77,PowerUser,0,0,Germany,0,44.06,0
49:12.0,10.223.102.230,192.168.155.210,user_39,IT,RDP,2609,445,140,2034063,2047106,8269,49:12.0,07:01.0,0,16,394,35,0,124,PowerUser,1,1,Singapore,1,100,1
43:05.9,10.38.84.169,172.22.93.140,user_339,IT,SMB,13017,443,794,815389,888293,4356,43:05.9,55:41.9,1,6,26,20,0,72,PowerUser,1,0,Singapore,1,47.4,0
54:13.4,10.45.223.245,172.16.31.91,user_215,Research,SMB,26509,80,565,647820,1302218,2746,54:13.4,39:59.4,1,0,83,15,0,3,Admin,0,1,UK,1,80,0
12:20.3,10.227.113.147,192.168.72.82,user_47,HR,UDP,60112,443,551,1276553,286531,4518,12:20.3,27:38.3,0,20,223,33,1,84,User,1,1,USA,1,99.72,1
25:05.7,172.27.103.134,10.251.190.65,user_64,Operations,SSH,48170,22,1294,2140451,1521161,5806,25:05.7,01:51.7,1,11,163,24,0,183,Admin,0,1,Singapore,1,71,1
03:55.9,172.21.92.175,10.30.118.120,user_497,Operations,SMB,32644,22,597,256792,455253,239,03:55.9,07:54.9,1,5,90,29,1,66,PowerUser,0,0,UK,0,10.5,0
45:25.2,192.168.167.211,10.186.254.180,user_397,HR,HTTPS,61876,443,1033,449464,846920,3415,45:25.2,42:20.2,1,3,118,12,1,129,User,0,0,UK,1,63.04,0
39:56.9,172.18.42.28,10.91.227.117,user_184,HR,RDP,43282,445,965,261999,674931,4496,39:56.9,54:52.9,1,1,88,18,0,52,PowerUser,1,0,India,1,46.42,0
27:26.5,10.167.138.47,192.168.57.58,user_383,Research,SSH,41800,445,580,120736,264017,2588,27:26.5,10:34.5,0,0,132,9,0,95,Admin,1,0,India,1,31.37,0
15:21.5,10.171.190.249,172.28.217.189,user_333,Finance,SSH,17923,3389,1266,272473,1527833,3652,15:21.5,16:13.5,1,2,1,9,0,20,Admin,1,0,USA,1,43.17,0
28:38.6,10.205.246.116,10.106.83.203,user_63,HR,HTTPS,45455,80,1348,1747065,449353,6031,28:38.6,09:09.6,1,16,190,17,0,243,Admin,0,0,UK,1,88.4,1
37:13.1,192.168.137.236,192.168.123.25,user_62,HR,UDP,14386,443,189,424830,919719,1942,37:13.1,09:35.1,1,0,65,10,0,1,PowerUser,0,0,Singapore,0,20.52,0
32:57.8,172.19.163.60,172.31.186.47,user_508,HR,UDP,10988,3389,693,320018,2038533,3523,32:57.8,31:40.8,1,1,46,11,0,66,PowerUser,0,0,Germany,0,60.33,0
24:20.9,192.168.74.120,10.5.165.185,user_57,Research,UDP,60673,443,838,367382,793453,1510,24:20.9,49:30.9,1,2,103,33,0,68,Admin,0,0,USA,0,67.15,0
57:52.4,192.168.204.197,172.31.7.163,user_454,Finance,UDP,3477,3389,469,332862,1959992,2396,57:52.4,37:48.4,1,1,33,21,0,81,Admin,1,0,UK,0,43.58,0
58:57.6,192.168.2.212,10.155.242.99,user_575,IT,HTTPS,8884,443,726,1354698,2110340,2670,58:57.6,43:27.6,1,4,143,24,0,132,User,1,1,UK,1,49.69,1
39:39.5,192.168.88.232,10.128.2.150,user_62,Admin,TCP,2373,445,113,673909,1170469,3585,39:39.5,39:24.5,1,5,105,9,0,80,User,0,0,USA,1,56.19,0
52:41.1,192.168.62.153,10.194.29.232,user_508,Finance,SMB,55268,443,690,299310,1349740,1438,52:41.1,16:39.1,1,8,90,34,0,62,Admin,0,0,USA,1,66.69,0
23:12.8,10.71.223.140,192.168.174.224,user_92,Finance,TCP,58997,443,1218,739495,1176687,3804,23:12.8,26:36.8,1,3,91,29,0,60,User,1,0,USA,1,40.19,0
38:32.5,172.28.151.186,172.25.60.234,user_290,IT,HTTPS,30777,80,970,426254,1834517,3538,38:32.5,37:30.5,1,7,1,13,0,88,User,0,1,India,1,47.61,0
35:22.2,172.16.244.201,172.24.170.34,user_98,HR,SSH,18661,445,123,315035,1443184,2555,35:22.2,17:57.2,1,6,100,26,0,1,PowerUser,1,0,USA,0,52.32,0
12:04.1,192.168.148.100,172.16.86.213,user_530,IT,SMB,55087,80,1254,768793,889614,384,12:04.1,18:28.1,1,4,110,14,0,34,Admin,1,0,India,1,16.92,0
30:08.5,192.168.125.18,10.112.247.10,user_118,Research,RDP,34599,3389,294,61650,1653778,3102,30:08.5,21:50.5,1,0,116,14,1,105,User,0,0,India,0,37.07,0
06:31.5,172.16.66.88,172.16.91.98,user_99,Admin,UDP,52495,80,247,254828,81489,4946,06:31.5,28:57.5,1,1,104,5,0,116,User,0,0,Germany,1,41.39,0
35:52.4,10.143.24.177,192.168.28.182,user_82,HR,SSH,58510,443,1243,45763,518227,3266,35:52.4,30:18.4,1,1,72,13,1,1,User,0,0,UK,1,46.08,0
24:09.8,192.168.172.180,192.168.241.255,user_424,Finance,RDP,28757,445,1155,550803,402786,3618,24:09.8,24:27.8,1,5,94,10,0,32,PowerUser,0,0,India,1,46.83,1
13:08.0,192.168.206.157,10.147.119.249,user_74,Research,SSH,1079,3389,227,1552176,2211086,3743,13:08.0,15:31.0,1,3,79,19,0,1,PowerUser,0,0,Singapore,0,37.78,0
55:53.2,10.157.87.236,10.9.203.124,user_463,Admin,RDP,46359,3389,1450,653704,1468552,5024,55:53.2,19:37.2,0,4,97,0,0,94,Admin,0,0,USA,0,44.71,0
15:02.6,172.25.46.50,10.55.60.246,user_282,Research,UDP,37234,80,528,969802,2566125,6109,15:02.6,56:51.6,1,18,303,15,1,223,User,1,1,USA,0,93.03,1
02:33.6,192.168.205.80,192.168.156.171,user_520,Finance,RDP,25367,80,687,645024,1466326,3264,02:33.6,56:57.6,1,3,76,17,0,79,Admin,1,0,Singapore,0,27.24,0
07:22.5,192.168.245.89,10.141.53.163,user_486,Research,UDP,12928,443,688,228598,946200,1941,07:22.5,39:43.5,1,5,1,0,0,23,Admin,0,0,UK,1,59.99,0
54:39.2,10.84.132.117,10.148.23.139,user_355,Operations,UDP,7818,22,335,1010987,1093777,3533,54:39.2,53:32.2,1,5,11,29,0,27,User,0,1,UK,1,73.42,0
45:51.3,172.31.152.124,192.168.101.69,user_394,HR,UDP,54898,443,1077,863950,600483,1433,45:51.3,09:44.3,1,1,37,13,1,46,PowerUser,0,0,India,1,57.27,0
58:21.8,10.175.5.153,192.168.187.154,user_201,IT,HTTPS,10420,22,435,1050834,1742391,3607,58:21.8,58:28.8,1,7,86,6,0,75,Admin,0,0,USA,0,44.5,0
18:29.1,10.67.192.16,10.100.101.61,user_530,Operations,TCP,58479,80,816,256295,449152,4477,18:29.1,33:06.1,1,5,123,15,0,10,PowerUser,1,0,Singapore,0,58.85,0
17:14.0,10.200.229.159,10.241.23.221,user_403,HR,SMB,60559,22,730,473214,952230,1878,17:14.0,48:32.0,1,6,70,7,1,28,Admin,0,0,USA,1,59.32,0
13:46.0,172.22.210.221,172.23.154.169,user_431,Research,SSH,40922,443,1070,1633434,1859396,1891,13:46.0,45:17.0,1,13,321,28,0,185,Admin,0,1,India,0,88.12,1
32:33.1,192.168.71.121,172.30.79.140,user_31,Finance,HTTPS,22053,22,1014,1277076,212184,6691,32:33.1,24:04.1,1,1,94,13,0,130,Admin,1,0,Germany,1,67.14,0
15:56.2,10.117.16.246,172.21.145.63,user_188,Finance,UDP,3218,443,73,1756683,442385,4071,15:56.2,23:47.2,0,3,144,23,0,159,User,0,1,UK,1,49.45,1
22:24.4,10.101.19.62,10.46.121.91,user_254,HR,UDP,35312,3389,992,1231759,86646,2382,22:24.4,02:06.4,1,6,118,15,1,100,User,0,0,India,1,33.44,0
21:29.2,172.20.89.177,192.168.53.124,user_391,Admin,SMB,20409,443,1066,133138,754971,5214,21:29.2,48:23.2,1,4,103,18,0,56,PowerUser,0,0,Singapore,0,15.92,0
34:11.1,192.168.240.162,10.221.217.112,user_449,IT,UDP,55073,22,421,411776,2515694,3536,34:11.1,33:07.1,1,3,114,10,0,1,PowerUser,0,0,Germany,1,44.09,0
51:14.2,192.168.208.126,172.21.118.82,user_253,Research,TCP,54822,22,430,1218416,35657,7487,51:14.2,56:01.2,1,3,51,27,1,75,PowerUser,1,1,UK,1,51.27,1
